2019-03-20 21:10:41,1,Master Bedroom,408,0,21.9,49
2019-03-20 21:10:43,1,Master Bedroom,406,0,21.9,49
2019-03-20 21:10:46,1,Master Bedroom,402,0,21.9,49
2019-03-20 21:10:49,1,Master Bedroom,400,4,21.9,49
2019-03-20 21:10:51,1,Master Bedroom,410,0,21.9,49
2019-03-20 21:10:54,1,Master Bedroom,400,0,21.9,49
2019-03-20 21:10:57,1,Master Bedroom,400,3,21.9,49.1
2019-03-20 21:10:59,1,Master Bedroom,400,2,21.9,49.1
2019-03-20 21:11:02,1,Master Bedroom,401,0,21.9,49.1
2019-03-20 21:11:05,1,Master Bedroom,410,6,21.9,49.1
2019-03-20 21:11:07,1,Master Bedroom,409,6,21.9,49.2
2019-03-20 21:11:10,1,Master Bedroom,400,4,21.8,49.2
2019-03-20 21:11:13,1,Master Bedroom,401,0,21.8,49.2
2019-03-20 21:11:16,1,Master Bedroom,407,0,21.8,49.2
2019-03-20 21:11:18,1,Master Bedroom,400,0,21.8,49.3
2019-03-20 21:11:21,1,Master Bedroom,402,0,21.8,49.4
2019-03-20 21:11:26,1,Master Bedroom,411,2,21.8,49.4
2019-03-20 21:11:29,1,Master Bedroom,412,3,21.8,49.4
2019-03-20 21:11:32,1,Master Bedroom,411,4,21.8,49.3
2019-03-20 21:11:35,1,Master Bedroom,416,8,21.8,49.4
2019-03-20 21:11:40,1,Master Bedroom,413,6,21.8,49.4
2019-03-20 21:11:43,1,Master Bedroom,401,0,21.8,49.4
2019-03-20 21:11:45,1,Master Bedroom,403,0,21.8,49.5
2019-03-20 21:11:48,1,Master Bedroom,413,1,21.8,49.5
2019-03-20 21:11:51,1,Master Bedroom,400,0,21.8,49.5
2019-03-20 21:11:54,1,Master Bedroom,404,0,21.8,49.5
2019-03-20 21:11:56,1,Master Bedroom,404,5,21.8,49.5
2019-03-20 21:11:59,1,Master Bedroom,406,0,21.8,49.5
2019-03-20 21:12:02,1,Master Bedroom,408,5,21.8,49.5
2019-03-20 21:12:07,1,Master Bedroom,407,5,21.7,49.5
2019-03-20 21:12:09,1,Master Bedroom,413,4,21.7,49.5
2019-03-20 21:12:12,1,Master Bedroom,400,0,21.7,49.5
2019-03-20 21:12:15,1,Master Bedroom,415,0,21.7,49.6
2019-03-20 21:12:17,1,Master Bedroom,409,11,21.7,49.6
2019-03-20 21:12:23,1,Master Bedroom,407,4,21.7,49.6
2019-03-20 21:12:25,1,Master Bedroom,408,0,21.7,49.7
2019-03-20 21:12:31,1,Master Bedroom,413,0,21.7,49.8
2019-03-20 21:12:34,1,Master Bedroom,409,0,21.7,49.8
2019-03-20 21:12:36,1,Master Bedroom,421,6,21.7,49.9
2019-03-20 21:12:39,1,Master Bedroom,423,5,21.7,49.9
2019-03-20 21:12:42,1,Master Bedroom,420,15,21.7,49.9
2019-03-20 21:12:44,1,Master Bedroom,422,6,21.7,49.9
2019-03-20 21:12:47,1,Master Bedroom,422,3,21.7,49.9
2019-03-20 21:12:50,1,Master Bedroom,417,4,21.7,49.9
2019-03-20 21:12:52,1,Master Bedroom,421,10,21.7,49.9
2019-03-20 21:12:55,1,Master Bedroom,404,4,21.7,49.9
2019-03-20 21:13:03,1,Master Bedroom,417,0,21.7,49.9
2019-03-20 21:13:06,1,Master Bedroom,422,5,21.7,50
2019-03-20 21:13:08,1,Master Bedroom,416,5,21.7,50
2019-03-20 21:13:11,1,Master Bedroom,425,5,21.7,50
2019-03-20 21:13:13,1,Master Bedroom,427,5,21.7,50
2019-03-20 21:13:16,1,Master Bedroom,422,0,21.7,50
2019-03-20 21:13:19,1,Master Bedroom,418,10,21.7,50
2019-03-20 21:13:22,1,Master Bedroom,410,0,21.7,49.9
2019-03-20 21:13:25,1,Master Bedroom,415,0,21.7,50
2019-03-20 21:13:27,1,Master Bedroom,400,0,21.7,50
2019-03-20 21:13:30,1,Master Bedroom,401,2,21.7,50
2019-03-20 21:13:33,1,Master Bedroom,400,3,21.7,50
2019-03-20 21:13:36,1,Master Bedroom,400,3,21.7,50
2019-03-20 21:13:38,1,Master Bedroom,402,0,21.7,50
2019-03-20 21:13:41,1,Master Bedroom,400,0,21.7,50.1
2019-03-20 21:13:44,1,Master Bedroom,400,0,21.7,50.1
2019-03-20 21:13:46,1,Master Bedroom,402,0,21.7,50
2019-03-20 21:13:49,1,Master Bedroom,410,10,21.7,50
2019-03-20 21:13:52,1,Master Bedroom,400,4,21.7,50
2019-03-20 21:13:54,1,Master Bedroom,410,2,21.7,49.9
2019-03-20 21:13:59,1,Master Bedroom,400,1,21.7,49.8
2019-03-20 21:14:02,1,Master Bedroom,400,6,21.7,49.8
2019-03-20 21:14:05,1,Master Bedroom,400,0,21.7,49.7
2019-03-20 21:14:08,1,Master Bedroom,400,0,21.7,49.7
2019-03-20 21:14:10,1,Master Bedroom,400,3,21.7,49.7
2019-03-20 21:14:13,1,Master Bedroom,400,5,21.7,49.7
2019-03-20 21:14:16,1,Master Bedroom,400,5,21.7,49.7
2019-03-20 21:14:21,1,Master Bedroom,404,0,21.7,49.7
2019-03-20 21:14:23,1,Master Bedroom,400,6,21.6,49.6
2019-03-20 21:14:26,1,Master Bedroom,400,0,21.6,49.6
2019-03-20 21:14:29,1,Master Bedroom,400,0,21.6,49.7
2019-03-20 21:14:32,1,Master Bedroom,400,0,21.6,49.7
2019-03-20 21:14:34,1,Master Bedroom,400,4,21.6,49.7
2019-03-20 21:14:40,1,Master Bedroom,400,0,21.6,49.7
2019-03-20 21:14:42,1,Master Bedroom,400,6,21.6,49.8
2019-03-20 21:14:45,1,Master Bedroom,400,10,21.6,49.7
2019-03-20 21:14:50,1,Master Bedroom,400,0,21.6,49.7
2019-03-20 21:14:53,1,Master Bedroom,400,0,21.6,49.7
2019-03-20 21:14:56,1,Master Bedroom,400,3,21.6,49.7
2019-03-20 21:14:58,1,Master Bedroom,400,1,21.6,49.7
2019-03-20 21:15:01,1,Master Bedroom,400,0,21.6,49.8
2019-03-20 21:15:04,1,Master Bedroom,400,2,21.6,49.8
2019-03-20 21:15:06,1,Master Bedroom,400,0,21.6,49.8
2019-03-20 21:15:09,1,Master Bedroom,400,3,21.6,49.9
2019-03-20 21:15:12,1,Master Bedroom,400,0,21.6,49.9
2019-03-20 21:15:15,1,Master Bedroom,400,2,21.6,50
2019-03-20 21:15:20,1,Master Bedroom,400,0,21.6,50
2019-03-20 21:15:23,1,Master Bedroom,400,6,21.6,50
2019-03-20 21:15:25,1,Master Bedroom,400,0,21.6,50
2019-03-20 21:15:28,1,Master Bedroom,400,1,21.6,50
2019-03-20 21:15:31,1,Master Bedroom,400,0,21.6,50
2019-03-20 21:15:34,1,Master Bedroom,400,0,21.6,50
2019-03-20 21:15:36,1,Master Bedroom,400,2,21.6,50
2019-03-20 21:15:39,1,Master Bedroom,400,5,21.6,50
2019-03-20 21:15:42,1,Master Bedroom,400,0,21.6,50
2019-03-20 21:15:44,1,Master Bedroom,400,0,21.6,50
2019-03-20 21:15:47,1,Master Bedroom,400,4,21.6,50
2019-03-20 21:15:50,1,Master Bedroom,400,1,21.6,50
